row,col,tile_id,mode,score
4,24,105,nearest,1785
4,25,35,nearest,5817
4,26,34,nearest,7408
4,27,34,nearest,7429
4,28,34,nearest,7451
4,29,34,nearest,7466
4,30,34,nearest,7497
4,31,34,nearest,7514
5,0,34,nearest,7288
5,1,34,nearest,7288
5,2,105,nearest,1767
5,3,105,nearest,1767
5,4,32,nearest,12875
5,5,32,nearest,12875
5,6,32,nearest,12875
5,7,105,nearest,1767
5,8,105,nearest,1767
5,9,105,nearest,1767
5,10,105,nearest,1767
5,11,105,nearest,1767
5,12,105,nearest,1767
5,13,105,nearest,1767
5,14,105,nearest,1767
5,15,105,nearest,1767
5,16,105,nearest,1767
5,17,105,nearest,1767
5,18,105,nearest,1767
5,19,105,nearest,1767
5,20,105,nearest,1767
5,21,105,nearest,1768
5,22,105,nearest,1777
5,23,38,nearest,10262
5,24,38,nearest,10275
5,25,38,nearest,10307
5,26,35,nearest,5834
5,27,34,nearest,7426
5,28,34,nearest,7451
5,29,34,nearest,7466
5,30,34,nearest,7497
5,31,34,nearest,7514
6,0,34,nearest,7288
6,1,34,nearest,7288
6,2,105,nearest,1767
6,3,105,nearest,1767
6,4,29,nearest,31978
6,5,31,nearest,12153
6,6,29,nearest,31978
6,7,2,nearest,2852
6,8,105,nearest,1767
6,9,90,nearest,6396
6,10,90,nearest,6396
6,11,90,nearest,6396
6,12,90,nearest,6396
6,13,90,nearest,6394
6,14,90,nearest,6400
6,15,90,nearest,6399
6,16,90,nearest,6400
6,17,90,nearest,6411
6,18,90,nearest,6417
6,19,90,nearest,6426
6,20,90,nearest,6432
6,21,105,nearest,1768
6,22,105,nearest,1777
6,23,10,nearest,2998
6,24,9,nearest,2100
6,25,9,nearest,2100
6,26,38,nearest,10279
6,27,34,nearest,7414
6,28,34,nearest,7451
6,29,34,nearest,7466
6,30,34,nearest,7497
6,31,34,nearest,7514
7,0,34,nearest,7288
7,1,34,nearest,7288
7,2,90,nearest,6396
7,3,105,nearest,1767
7,4,31,nearest,12153
7,5,113,nearest,14126
7,6,31,nearest,12153
7,7,3,nearest,2448
7,8,90,nearest,6396
7,9,34,nearest,7288
7,10,34,nearest,7288
7,11,34,nearest,7288
7,12,34,nearest,7288
7,13,34,nearest,7288
7,14,34,nearest,7292
7,15,34,nearest,7292
7,16,34,nearest,7298
7,17,34,nearest,7310
7,18,34,nearest,7325
7,19,34,nearest,7341
7,20,34,nearest,7355
7,21,90,nearest,6440
7,22,105,nearest,1777
7,23,121,nearest,8619
7,24,121,nearest,8638
7,25,10,nearest,2965
7,26,9,nearest,2105
7,27,35,nearest,5883
7,28,34,nearest,7449
7,29,34,nearest,7466
7,30,34,nearest,7497
7,31,34,nearest,7514
8,0,34,nearest,7288
8,1,34,nearest,7288
8,2,34,nearest,7288
8,3,105,nearest,1767
8,4,105,nearest,1767
8,5,105,nearest,1767
8,6,105,nearest,1767
8,7,105,nearest,1767
8,8,34,nearest,7288
8,9,34,nearest,7288
8,10,34,nearest,7288
8,11,34,nearest,7288
8,12,34,nearest,7288
8,13,34,nearest,7288
8,14,34,nearest,7292
8,15,34,nearest,7292
8,16,34,nearest,7298
8,17,34,nearest,7310
8,18,34,nearest,7325
8,19,34,nearest,7341
8,20,34,nearest,7355
8,21,34,nearest,7362
8,22,105,nearest,1777
8,23,121,nearest,8619
8,24,38,nearest,10284
8,25,11,nearest,2843
8,26,9,nearest,2105
8,27,121,nearest,8740
8,28,35,nearest,5842
8,29,35,nearest,5841
8,30,34,nearest,7495
8,31,34,nearest,7514
9,0,34,nearest,7288
9,1,34,nearest,7288
9,2,34,nearest,7288
9,3,105,nearest,1767
9,4,90,nearest,6396
9,5,90,nearest,6396
9,6,90,nearest,6396
9,7,90,nearest,6396
9,8,34,nearest,7288
9,9,34,nearest,7288
9,10,34,nearest,7288
9,11,34,nearest,7288
9,12,34,nearest,7288
9,13,34,nearest,7288
9,14,34,nearest,7292
9,15,34,nearest,7292
9,16,34,nearest,7298
9,17,34,nearest,7310
9,18,34,nearest,7325
9,19,91,nearest,7342
9,20,91,nearest,7362
9,21,91,nearest,7381
9,22,121,nearest,8549
9,23,121,nearest,8615
9,24,10,nearest,2997
9,25,9,nearest,2100
9,26,9,nearest,2105
9,27,121,nearest,8740
9,28,39,nearest,14439
9,29,61,nearest,14441
9,30,34,nearest,7493
9,31,34,nearest,7514
10,0,34,nearest,7288
10,1,34,nearest,7288
10,2,91,nearest,7287
10,3,121,nearest,8394
10,4,35,nearest,5727
10,5,35,nearest,5727
10,6,91,nearest,7287
10,7,34,nearest,7288
10,8,34,nearest,7288
10,9,34,nearest,7288
10,10,34,nearest,7288
10,11,34,nearest,7288
10,12,34,nearest,7288
10,13,34,nearest,7288
10,14,34,nearest,7292
10,15,34,nearest,7292
10,16,34,nearest,7298
10,17,34,nearest,7310
10,18,91,nearest,7320
10,19,35,nearest,5741
10,20,35,nearest,5745
10,21,35,nearest,5779
10,22,121,nearest,8549
10,23,38,nearest,10262
10,24,11,nearest,2814
10,25,9,nearest,2100
10,26,9,nearest,2105
10,27,38,nearest,10310
10,28,61,nearest,14432
10,29,15,nearest,70003
10,30,34,nearest,7493
10,31,34,nearest,7514
11,0,34,nearest,7288
11,1,34,nearest,7288
11,2,35,nearest,5727
11,3,121,nearest,8394
11,4,121,nearest,8394
11,5,121,nearest,8394
11,6,35,nearest,5727
11,7,34,nearest,7288
11,8,34,nearest,7288
11,9,34,nearest,7288
11,10,34,nearest,7288
11,11,34,nearest,7288
11,12,34,nearest,7288
11,13,34,nearest,7288
11,14,34,nearest,7292
11,15,34,nearest,7292
11,16,34,nearest,7298
11,17,34,nearest,7310
11,18,35,nearest,5735
11,19,121,nearest,8467
11,20,121,nearest,8484
11,21,121,nearest,8516
11,22,121,nearest,8547
11,23,10,nearest,2994
11,24,9,nearest,2100
11,25,9,nearest,2100
11,26,9,nearest,2105
11,27,9,nearest,2112
11,28,61,nearest,14468
11,29,61,nearest,14441
11,30,34,nearest,7493
11,31,34,nearest,7514
12,0,34,nearest,7288
12,1,91,nearest,7287
12,2,38,nearest,10000
12,3,38,nearest,10000
12,4,38,nearest,10000
12,5,121,nearest,8394
12,6,121,nearest,8394
12,7,34,nearest,7288
12,8,34,nearest,7288
12,9,34,nearest,7288
12,10,34,nearest,7288
12,11,34,nearest,7288
12,12,34,nearest,7288
12,13,34,nearest,7288
12,14,34,nearest,7292
12,15,34,nearest,7292
12,16,34,nearest,7298
12,17,34,nearest,7310
12,18,121,nearest,8458
12,19,121,nearest,8467
12,20,90,nearest,6432
12,21,90,nearest,6440
12,22,90,nearest,6452
12,23,10,nearest,2995
12,24,9,nearest,2100
12,25,9,nearest,2100
12,26,9,nearest,2105
12,27,90,nearest,6539
12,28,61,nearest,14424
12,29,90,nearest,6542
12,30,34,nearest,7493
12,31,34,nearest,7514
13,0,34,nearest,7288
13,1,91,nearest,7287
13,2,10,nearest,2986
13,3,9,nearest,2076
13,4,9,nearest,2076
13,5,38,nearest,10000
13,6,38,nearest,10000
13,7,34,nearest,7288
13,8,34,nearest,7288
13,9,34,nearest,7288
13,10,34,nearest,7288
13,11,34,nearest,7288
13,12,34,nearest,7288
13,13,34,nearest,7288
13,14,34,nearest,7292
13,15,34,nearest,7292
13,16,34,nearest,7298
13,17,34,nearest,7310
13,18,121,nearest,8458
13,19,121,nearest,8467
13,20,91,nearest,7362
13,21,91,nearest,7381
13,22,34,nearest,7378
13,23,90,nearest,6457
13,24,90,nearest,6465
13,25,10,nearest,2965
13,26,9,nearest,2105
13,27,34,nearest,7453
13,28,105,nearest,1806
13,29,35,nearest,5845
13,30,34,nearest,7495
13,31,34,nearest,7514
14,0,34,nearest,7288
14,1,34,nearest,7288
14,2,90,nearest,6396
14,3,9,nearest,2076
14,4,9,nearest,2076
14,5,9,nearest,2076
14,6,9,nearest,2076
14,7,34,nearest,7288
14,8,34,nearest,7288
14,9,91,nearest,7287
14,10,91,nearest,7287
14,11,91,nearest,7287
14,12,91,nearest,7287
14,13,34,nearest,7288
14,14,34,nearest,7292
14,15,34,nearest,7292
14,16,34,nearest,7298
14,17,91,nearest,7309
14,18,121,nearest,8458
14,19,121,nearest,8467
14,20,35,nearest,5745
14,21,35,nearest,5779
14,22,34,nearest,7372
14,23,34,nearest,7391
14,24,34,nearest,7393
14,25,90,nearest,6487
14,26,90,nearest,6497
14,27,34,nearest,7425
14,28,105,nearest,1806
14,29,105,nearest,1810
14,30,34,nearest,7493
14,31,34,nearest,7514
15,0,34,nearest,7288
15,1,34,nearest,7288
15,2,90,nearest,6396
15,3,90,nearest,6396
15,4,90,nearest,6396
15,5,90,nearest,6396
15,6,90,nearest,6396
15,7,34,nearest,7288
15,8,91,nearest,7287
15,9,35,nearest,5727
15,10,35,nearest,5727
15,11,35,nearest,5727
15,12,35,nearest,5727
15,13,91,nearest,7287
15,14,91,nearest,7291
15,15,91,nearest,7291
15,16,91,nearest,7301
15,17,35,nearest,5722
15,18,105,nearest,1767
15,19,121,nearest,8468
15,20,121,nearest,8484
15,21,15,nearest,66422
15,22,91,nearest,7391
15,23,34,nearest,7391
15,24,34,nearest,7393
15,25,34,nearest,7406
15,26,34,nearest,7411
15,27,34,nearest,7429
15,28,90,nearest,6533
15,29,105,nearest,1810
15,30,34,nearest,7493
15,31,34,nearest,7514
16,0,34,nearest,7288
16,1,34,nearest,7288
16,2,34,nearest,7288
16,3,34,nearest,7288
16,4,34,nearest,7288
16,5,91,nearest,7287
16,6,91,nearest,7287
16,7,91,nearest,7287
16,8,35,nearest,5727
16,9,105,nearest,1767
16,10,105,nearest,1767
16,11,105,nearest,1767
16,12,105,nearest,1767
16,13,35,nearest,5727
16,14,35,nearest,5727
16,15,35,nearest,5727
16,16,35,nearest,5719
16,17,105,nearest,1767
16,18,105,nearest,1767
16,19,105,nearest,1767
16,20,121,nearest,8486
16,21,121,nearest,8516
16,22,35,nearest,5793
16,23,34,nearest,7386
16,24,34,nearest,7393
16,25,34,nearest,7406
16,26,34,nearest,7411
16,27,34,nearest,7429
16,28,34,nearest,7451
16,29,105,nearest,1813
16,30,34,nearest,7493
16,31,34,nearest,7514
17,0,34,nearest,7288
17,1,91,nearest,7287
17,2,91,nearest,7287
17,3,91,nearest,7287
17,4,91,nearest,7287
17,5,35,nearest,5727
17,6,35,nearest,5727
17,7,35,nearest,5727
17,8,105,nearest,1767
17,9,92,nearest,14924
17,10,19,nearest,15173
17,11,92,nearest,14924
17,12,105,nearest,1767
17,13,105,nearest,1767
17,14,105,nearest,1767
17,15,105,nearest,1767
17,16,105,nearest,1767
17,17,92,nearest,15059
17,18,19,nearest,15326
17,19,92,nearest,15151
17,20,105,nearest,1767
17,21,8,nearest,68305
17,22,105,nearest,1777
17,23,35,nearest,5803
17,24,34,nearest,7389
17,25,34,nearest,7406
17,26,34,nearest,7411
17,27,34,nearest,7429
17,28,34,nearest,7451
17,29,105,nearest,1813
17,30,34,nearest,7493
17,31,34,nearest,7514
18,0,35,nearest,5727
18,1,35,nearest,5727
18,2,35,nearest,5727
18,3,35,nearest,5727
18,4,35,nearest,5727
18,5,39,nearest,14131
18,6,39,nearest,14131
18,7,105,nearest,1767
18,8,105,nearest,1767
18,9,26,nearest,15644
18,10,24,nearest,29809
18,11,28,nearest,14027
18,12,2,nearest,2852
18,13,92,nearest,14942
18,14,19,nearest,15197
18,15,92,nearest,15001
18,16,105,nearest,1767
18,17,26,nearest,15822
18,18,22,nearest,31310
18,19,28,nearest,14216
18,20,2,nearest,2816
18,21,105,nearest,1768
18,22,105,nearest,1777
18,23,105,nearest,1777
18,24,34,nearest,7387
18,25,34,nearest,7406
18,26,34,nearest,7411
18,27,34,nearest,7429
18,28,35,nearest,5842
18,29,105,nearest,1811
18,30,34,nearest,7493
18,31,34,nearest,7514
19,0,105,nearest,1767
19,1,105,nearest,1767
19,2,105,nearest,1767
19,3,105,nearest,1767
19,4,39,nearest,14131
19,5,39,nearest,14131
19,6,105,nearest,1767
19,7,105,nearest,1767
19,8,105,nearest,1767
19,9,29,nearest,31978
19,10,113,nearest,14126
19,11,29,nearest,31997
19,12,3,nearest,2448
19,13,26,nearest,15684
19,14,23,nearest,35653
19,15,28,nearest,14085
19,16,2,nearest,2808
19,17,29,nearest,32329
19,18,113,nearest,14365
19,19,29,nearest,32308
19,20,3,nearest,2480
19,21,105,nearest,1768
19,22,105,nearest,1777
19,23,105,nearest,1777
19,24,34,nearest,7387
19,25,34,nearest,7406
19,26,34,nearest,7411
19,27,34,nearest,7429
19,28,105,nearest,1806
19,29,105,nearest,1810
19,30,34,nearest,7493
19,31,34,nearest,7514
20,0,105,nearest,1767
20,1,105,nearest,1767
20,2,105,nearest,1767
20,3,105,nearest,1767
20,4,105,nearest,1767
20,5,105,nearest,1767
20,6,105,nearest,1767
20,7,105,nearest,1767
20,8,105,nearest,1767
20,9,105,nearest,1767
20,10,105,nearest,1767
20,11,105,nearest,1767
20,12,105,nearest,1767
20,13,29,nearest,32087
20,14,113,nearest,14224
20,15,29,nearest,32243
20,16,3,nearest,2472
20,17,105,nearest,1767
20,18,105,nearest,1767
20,19,105,nearest,1767
20,20,105,nearest,1767
20,21,105,nearest,1768
20,22,105,nearest,1777
20,23,105,nearest,1777
20,24,34,nearest,7387
20,25,34,nearest,7406
20,26,34,nearest,7411
20,27,35,nearest,5846
20,28,105,nearest,1804
20,29,90,nearest,6542
20,30,34,nearest,7493
20,31,34,nearest,7514
21,0,90,nearest,6396
21,1,90,nearest,6396
21,2,90,nearest,6396
21,3,90,nearest,6396
21,4,90,nearest,6396
21,5,90,nearest,6396
21,6,39,nearest,14131
21,7,105,nearest,1767
21,8,105,nearest,1767
21,9,8,nearest,68482
21,10,105,nearest,1767
21,11,105,nearest,1767
21,12,105,nearest,1767
21,13,105,nearest,1767
21,14,105,nearest,1767
21,15,105,nearest,1767
21,16,105,nearest,1767
21,17,105,nearest,1767
21,18,105,nearest,1767
21,19,105,nearest,1767
21,20,105,nearest,1767
21,21,105,nearest,1768
21,22,105,nearest,1777
21,23,105,nearest,1777
21,24,35,nearest,5810
21,25,34,nearest,7403
21,26,34,nearest,7411
21,27,105,nearest,1801
21,28,105,nearest,1804
21,29,34,nearest,7462
21,30,34,nearest,7497
21,31,34,nearest,7514
22,0,34,nearest,7288
22,1,34,nearest,7288
22,2,34,nearest,7288
22,3,34,nearest,7288
22,4,91,nearest,7287
22,5,35,nearest,5727
22,6,39,nearest,14131
22,7,39,nearest,14131
22,8,105,nearest,1767
22,9,105,nearest,1767
22,10,105,nearest,1767
22,11,105,nearest,1767
22,12,105,nearest,1767
22,13,105,nearest,1767
22,14,105,nearest,1767
22,15,8,nearest,68380
22,16,105,nearest,1767
22,17,105,nearest,1767
22,18,105,nearest,1767
22,19,105,nearest,1767
22,20,105,nearest,1767
22,21,105,nearest,1768
22,22,105,nearest,1777
22,23,105,nearest,1777
22,24,105,nearest,1785
22,25,35,nearest,5817
22,26,35,nearest,5831
22,27,105,nearest,1800
22,28,90,nearest,6533
22,29,34,nearest,7462
22,30,34,nearest,7497
22,31,34,nearest,7514
23,0,34,nearest,7288
23,1,34,nearest,7288
23,2,34,nearest,7288
23,3,34,nearest,7288
23,4,35,nearest,5727
23,5,39,nearest,14131
23,6,39,nearest,14131
23,7,25,nearest,14658
23,8,25,nearest,14658
23,9,25,nearest,14658
23,10,25,nearest,14658
23,11,25,nearest,14658
23,12,105,nearest,1767
23,13,105,nearest,1767
23,14,105,nearest,1767
23,15,105,nearest,1767
23,16,105,nearest,1767
23,17,105,nearest,1767
23,18,105,nearest,1767
23,19,105,nearest,1767
23,20,118,nearest,12275
23,21,19,nearest,15410
23,22,92,nearest,15342
23,23,105,nearest,1777
23,24,105,nearest,1785
23,25,105,nearest,1787
23,26,105,nearest,1797
23,27,105,nearest,1800
23,28,34,nearest,7447
23,29,34,nearest,7466
23,30,34,nearest,7497
23,31,34,nearest,7514
24,0,34,nearest,7288
24,1,34,nearest,7288
24,2,34,nearest,7288
24,3,34,nearest,7288
24,4,121,nearest,8394
24,5,121,nearest,8394
24,6,5,nearest,15471
24,7,32,nearest,12875
24,8,32,nearest,12875
24,9,32,nearest,12875
24,10,32,nearest,12875
24,11,32,nearest,12875
24,12,5,nearest,15471
24,13,105,nearest,1767
24,14,105,nearest,1767
24,15,105,nearest,1767
24,16,105,nearest,1767
24,17,105,nearest,1767
24,18,105,nearest,1767
24,19,105,nearest,1767
24,20,26,nearest,15887
24,21,21,nearest,34683
24,22,28,nearest,14382
24,23,105,nearest,1778
24,24,105,nearest,1785
24,25,90,nearest,6485
24,26,90,nearest,6497
24,27,90,nearest,6506
24,28,34,nearest,7447
24,29,34,nearest,7466
24,30,34,nearest,7497
24,31,34,nearest,7514
25,0,34,nearest,7288
25,1,34,nearest,7288
25,2,34,nearest,7288
25,3,34,nearest,7288
25,4,121,nearest,8394
25,5,121,nearest,8394
25,6,5,nearest,15471
25,7,32,nearest,12875
25,8,32,nearest,12875
25,9,32,nearest,12875
25,10,32,nearest,12875
25,11,32,nearest,12875
25,12,6,nearest,12491
25,13,105,nearest,1767
25,14,105,nearest,1767
25,15,105,nearest,1767
25,16,8,nearest,68346
25,17,105,nearest,1767
25,18,105,nearest,1767
25,19,105,nearest,1767
25,20,29,nearest,32390
25,21,29,nearest,32429
25,22,29,nearest,32557
25,23,2,nearest,2931
25,24,105,nearest,1785
25,25,34,nearest,7402
25,26,34,nearest,7411
25,27,34,nearest,7429
25,28,34,nearest,7451
25,29,34,nearest,7466
25,30,34,nearest,7497
25,31,34,nearest,7514
26,0,34,nearest,7288
26,1,34,nearest,7288
26,2,34,nearest,7288
26,3,34,nearest,7288
26,4,90,nearest,6396
26,5,121,nearest,8394
26,6,5,nearest,15471
26,7,31,nearest,12153
26,8,29,nearest,31978
26,9,113,nearest,14126
26,10,29,nearest,31978
26,11,31,nearest,12176
26,12,7,nearest,13626
26,13,105,nearest,1767
26,14,105,nearest,1767
26,15,105,nearest,1767
26,16,105,nearest,1767
26,17,105,nearest,1767
26,18,105,nearest,1767
26,19,105,nearest,1767
26,20,29,nearest,32390
26,21,113,nearest,14463
26,22,29,nearest,32563
26,23,3,nearest,2587
26,24,90,nearest,6461
26,25,34,nearest,7404
26,26,34,nearest,7411
26,27,34,nearest,7429
26,28,34,nearest,7451
26,29,34,nearest,7466
26,30,34,nearest,7497
26,31,34,nearest,7514
27,0,34,nearest,7288
27,1,34,nearest,7288
27,2,34,nearest,7288
27,3,34,nearest,7288
27,4,34,nearest,7288
27,5,90,nearest,6396
27,6,5,nearest,15471
27,7,5,nearest,15471
27,8,15,nearest,65653
27,9,5,nearest,15471
27,10,5,nearest,15471
27,11,5,nearest,15471
27,12,5,nearest,15471
27,13,105,nearest,1767
27,14,105,nearest,1767
27,15,105,nearest,1767
27,16,105,nearest,1767
27,17,105,nearest,1767
27,18,105,nearest,1767
27,19,105,nearest,1767
27,20,105,nearest,1767
27,21,105,nearest,1768
27,22,39,nearest,14284
27,23,39,nearest,14340
27,24,34,nearest,7387
27,25,34,nearest,7406
27,26,34,nearest,7411
27,27,35,nearest,5846
27,28,35,nearest,5836
27,29,34,nearest,7464
27,30,34,nearest,7497
27,31,34,nearest,7514
28,0,34,nearest,7288
28,1,34,nearest,7288
28,2,34,nearest,7288
28,3,34,nearest,7288
28,4,34,nearest,7288
28,5,34,nearest,7288
28,6,90,nearest,6396
28,7,90,nearest,6396
28,8,90,nearest,6396
28,9,90,nearest,6396
28,10,8,nearest,68482
28,11,105,nearest,1767
28,12,105,nearest,1767
28,13,105,nearest,1767
28,14,90,nearest,6400
28,15,90,nearest,6399
28,16,105,nearest,1767
28,17,8,nearest,68322
28,18,90,nearest,6417
28,19,90,nearest,6426
28,20,90,nearest,6432
28,21,61,nearest,14300
28,22,39,nearest,14284
28,23,61,nearest,14347
28,24,34,nearest,7387
28,25,34,nearest,7406
28,26,34,nearest,7411
28,27,105,nearest,1801
28,28,8,nearest,68096
28,29,34,nearest,7462
28,30,34,nearest,7497
28,31,34,nearest,7514
29,0,34,nearest,7288
29,1,34,nearest,7288
29,2,34,nearest,7288
29,3,34,nearest,7288
29,4,34,nearest,7288
29,5,34,nearest,7288
29,6,34,nearest,7288
29,7,34,nearest,7288
29,8,34,nearest,7288
29,9,34,nearest,7288
29,10,90,nearest,6396
29,11,90,nearest,6396
29,12,90,nearest,6396
29,13,90,nearest,6394
29,14,34,nearest,7292
29,15,34,nearest,7292
29,16,105,nearest,1767
29,17,105,nearest,1767
29,18,34,nearest,7325
29,19,34,nearest,7341
29,20,34,nearest,7355
29,21,90,nearest,6440
29,22,90,nearest,6452
29,23,90,nearest,6457
29,24,34,nearest,7391
29,25,34,nearest,7406
29,26,34,nearest,7411
29,27,105,nearest,1801
29,28,115,nearest,12056
29,29,34,nearest,7467
29,30,34,nearest,7497
29,31,34,nearest,7514
30,0,34,nearest,7288
30,1,91,nearest,7287
30,2,91,nearest,7287
30,3,91,nearest,7287
30,4,91,nearest,7287
30,5,91,nearest,7287
30,6,91,nearest,7287
30,7,91,nearest,7287
30,8,91,nearest,7287
30,9,91,nearest,7287
30,10,91,nearest,7287
30,11,91,nearest,7287
30,12,91,nearest,7287
30,13,91,nearest,7287
30,14,91,nearest,7291
30,15,91,nearest,7291
30,16,105,nearest,1767
30,17,105,nearest,1767
30,18,91,nearest,7320
30,19,91,nearest,7342
30,20,91,nearest,7362
30,21,91,nearest,7381
30,22,91,nearest,7397
30,23,34,nearest,7391
30,24,34,nearest,7393
30,25,34,nearest,7406
30,26,34,nearest,7411
30,27,90,nearest,6506
30,28,90,nearest,6533
30,29,34,nearest,7462
30,30,34,nearest,7497
30,31,34,nearest,7514
31,0,35,nearest,5727
31,1,35,nearest,5727
31,2,35,nearest,5727
31,3,35,nearest,5727
31,4,35,nearest,5727
31,5,35,nearest,5727
31,6,35,nearest,5727
31,7,35,nearest,5727
31,8,35,nearest,5727
31,9,35,nearest,5727
31,10,35,nearest,5727
31,11,35,nearest,5727
31,12,35,nearest,5727
31,13,35,nearest,5727
31,14,35,nearest,5727
31,15,35,nearest,5727
31,16,105,nearest,1767
31,17,105,nearest,1767
31,18,35,nearest,5735
31,19,35,nearest,5741
31,20,35,nearest,5745
31,21,35,nearest,5779
31,22,35,nearest,5793
31,23,35,nearest,5803
31,24,35,nearest,5806
31,25,35,nearest,5813
31,26,35,nearest,5831
31,27,35,nearest,5840
31,28,35,nearest,5836
31,29,35,nearest,5841
31,30,35,nearest,5854
31,31,35,nearest,5873
